"Product ID";"Active (0/1)";Name;Categories;"Price tax included";"Tax rules ID";"Wholesale price";"On sale (0/1)";"Discount amount";"Discount percent";"Discount from (yyyy-mm-dd)";"Discount to (yyyy-mm-dd)";"Reference #";"Supplier reference #";Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Quantity;"Minimal quantity";Visibility;"Additional shipping cost";"Unit for the unit price";"Unit price";"Short description";Description;Tags;"Meta title";"Meta keywords";"Meta description";"URL rewritten";"Text when in stock";"Text when backorder allowed";"Available for order (0 = No, 1 = Yes)";"Product available date";"Product creation date";"Show price (0 = No, 1 = Yes)";"Image URLs";"Delete existing images (0 = No, 1 = Yes)";"Feature (Name:Value:Position:Customized)";"Available online only (0 = No, 1 = Yes)";Condition;"Customizable (0 = No, 1 = Yes)";"Uploadable files (0 = No, 1 = Yes)";"Text fields (0 = No, 1 = Yes)";"Action when out of stock";"ID / Name of shop";"Advanced Stock Management";"Depends on stock";Warehouse
1565;1;;"На Головну";0;1;238.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1566;1;;"На Головну";0;1;239.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1567;1;;"На Головну";0;1;240.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1568;1;;"На Головну";0;1;241.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1569;1;;"На Головну";0;1;242.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1570;1;;"На Головну";0;1;243.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1571;1;;"На Головну";0;1;244.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1572;1;;"На Головну";0;1;245.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1573;1;;"На Головну";0;1;246.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1574;1;;"На Головну";0;1;247.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1575;1;;"На Головну";0;1;248.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1576;1;;"На Головну";0;1;249.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1577;1;;"На Головну";0;1;250.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1578;1;;"На Головну";0;1;251.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1579;1;;"На Головну";0;1;252.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1580;1;;"На Головну";0;1;253.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1581;1;;"На Головну";0;1;254.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1582;1;;"На Головну";0;1;255.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1583;1;;"На Головну";0;1;256.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1584;1;;"На Головну";0;1;257.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1585;1;;"На Головну";0;1;258.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1586;1;;"На Головну";0;1;259.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1587;1;;"На Головну";0;1;260.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1588;1;;"На Головну";0;1;261.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1589;1;;"На Головну";0;1;262.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1590;1;;"На Головну";0;1;263.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1591;1;;"На Головну";0;1;264.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1592;1;;"На Головну";0;1;265.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1593;1;;"На Головну";0;1;266.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1594;1;;"На Головну";0;1;267.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1595;1;;"На Головну";0;1;268.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1596;1;;"На Головну";0;1;269.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1597;1;;"На Головну";0;1;270.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1598;1;;"На Головну";0;1;271.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1599;1;;"На Головну";0;1;272.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1600;1;;"На Головну";0;1;273.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1601;1;;"На Головну";0;1;274.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1602;1;;"На Головну";0;1;275.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1603;1;;"На Головну";0;1;276.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1604;1;;"На Головну";0;1;277.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1605;1;;"На Головну";0;1;278.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1606;1;;"На Головну";0;1;279.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1607;1;;"На Головну";0;1;280.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1608;1;;"На Головну";0;1;281.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1609;1;;"На Головну";0;1;282.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1610;1;;"На Головну";0;1;283.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1611;1;;"На Головну";0;1;284.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1612;1;;"На Головну";0;1;285.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1613;1;;"На Головну";0;1;286.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1614;1;;"На Головну";0;1;287.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1615;1;;"На Головну";0;1;288.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1616;1;;"На Головну";0;1;289.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1617;1;;"На Головну";0;1;290.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1618;1;;"На Головну";0;1;291.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1619;1;;"На Головну";0;1;292.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1620;1;;"На Головну";0;1;293.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1621;1;;"На Головну";0;1;294.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1622;1;;"На Головну";0;1;295.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1623;1;;"На Головну";0;1;296.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1624;1;;"На Головну";0;1;297.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1625;1;;"На Головну";0;1;298.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1626;1;;"На Головну";0;1;299.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1627;1;;"На Головну";0;1;300.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1628;1;;"На Головну";0;1;301.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1629;1;;"На Головну";0;1;302.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1630;1;;"На Головну";0;1;303.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1631;1;;"На Головну";0;1;304.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1632;1;;"На Головну";0;1;305.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1633;1;;"На Головну";0;1;306.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1634;1;;"На Головну";0;1;307.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1635;1;;"На Головну";0;1;308.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1636;1;;"На Головну";0;1;309.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1637;1;;"На Головну";0;1;310.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1638;1;;"На Головну";0;1;311.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1639;1;;"На Головну";0;1;312.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1640;1;;"На Головну";0;1;313.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1641;1;;"На Головну";0;1;314.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1642;1;;"На Головну";0;1;315.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1643;1;;"На Головну";0;1;316.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1644;1;;"На Головну";0;1;317.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1645;1;;"На Головну";0;1;318.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1646;1;;"На Головну";0;1;319.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1647;1;;"На Головну";0;1;320.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1648;1;;"На Головну";0;1;321.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1649;1;;"На Головну";0;1;322.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1650;1;;"На Головну";0;1;323.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1651;1;;"На Головну";0;1;324.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1652;1;;"На Головну";0;1;325.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1653;1;;"На Головну";0;1;326.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1654;1;;"На Головну";0;1;327.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1655;1;;"На Головну";0;1;328.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1656;1;;"На Головну";0;1;329.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1657;1;;"На Головну";0;1;330.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1658;1;;"На Головну";0;1;331.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1659;1;;"На Головну";0;1;332.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1660;1;;"На Головну";0;1;333.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1661;1;;"На Головну";0;1;334.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1662;1;;"На Головну";0;1;335.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1663;1;;"На Головну";0;1;336.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1664;1;;"На Головну";0;1;337.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1665;1;;"На Головну";0;1;338.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1666;1;;"На Головну";0;1;339.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1667;1;;"На Головну";0;1;340.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1668;1;;"На Головну";0;1;341.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1669;1;;"На Головну";0;1;342.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1670;1;;"На Головну";0;1;343.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1671;1;;"На Головну";0;1;344.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
1672;1;;"На Головну";0;1;345.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
